word,frequency
digitalism,1.02e-07
digitalize,1.5799999999999999e-07
digitate,1.29e-07
digitiform,0.0
digitigrade,2e-07
digitize,1.91e-06
digitoxin,1.26e-07
diglot,0.0
dignified,1.91e-05
dignify,2.1899999999999998e-06
dignitary,2.09e-06
dignity,0.00010499999999999999
digraph,7.76e-07
digress,5.75e-06
digression,1.7800000000000001e-06
digressive,4.27e-07
dihedral,1.23e-06
dihedral angle,1.2200000000000002e-08
dihedron,0.0
dihybrid,0.0
dihydric,0.0
dihydrostreptomycin,0.0
dik-dik,1.02e-08
dike,7.08e-06
dilapidate,0.0
dilapidated,1.1200000000000001e-05
dilapidation,6.92e-07
dilatant,0.0
dilatation,1.3199999999999999e-06
dilate,2.75e-06
dilation,7.589999999999999e-06
dilative,0.0
dilatometer,0.0
dilator,9.119999999999999e-07
dilatory,6.76e-07
dildo,2.51e-05
dilemma,5.3700000000000004e-05
dilettante,1.91e-06
dilettantism,1.26e-07
diligence,3.24e-05
diligent,1.7e-05
dill,1.2899999999999998e-05
dill pickle,8.45e-08
dilly,4.3700000000000005e-06
dilly bag,4.3300000000000004e-08
dillydally,0.0
diluent,1.23e-06
dilute,1.51e-05
dilution,1.17e-05
diluvial,1.38e-07
diluvium,0.0
dim,4.17e-05
dim.,4.17e-05
dime,4.57e-05
dime novel,4.1300000000000006e-07
dime store,4.380000000000001e-07
dimenhydrinate,1.2e-07
dimension,0.00010499999999999999
dimer,3.55e-06
dimercaprol,0.0
dimerous,0.0
dimeter,0.0
dimetric,0.0
dimidiate,0.0
diminish,2.88e-05
diminished,4.68e-05
diminished seventh chord,2.0200000000000004e-07
diminuendo,4.57e-07
diminution,2.51e-06
diminutive,1.23e-05
dimissory,0.0
dimissory letter,0.0
dimity,4.9e-07
dimmer,4.68e-06
dimorph,0.0
dimorphism,2.1899999999999998e-06
dimorphous,0.0
dimple,5.25e-06
dimwit,1.82e-06
din,3.63e-05
dinar,3.8e-06
dine,3.09e-05
dine out,3.0900000000000003e-07
diner,3.02e-05
dineric,0.0
dinette,6.76e-07
ding,4.2699999999999994e-05
ding-dong,2.5200000000000003e-07
dingbat,9.33e-07
dinge,4.27e-07
dinghy,6.76e-06
dingle,4.47e-06
dingo,5.6199999999999996e-06
dingus,1.86e-06
dingy,6.61e-06
dining car,1.32e-06
dining hall,1.1600000000000001e-06
dining room,1.3100000000000002e-06
dining table,1.23e-06
dinitrobenzene,0.0
dink,5.13e-06
dinky,4.27e-06
dinner,0.000603
dinner clothes,2.81e-06
dinner dress,2.9400000000000002e-06
dinner jacket,1.5500000000000002e-06
dinner plate,2.2300000000000002e-06
dinnerware,1.66e-06
dinoflagellate,5.37e-07
dinosaur,5.89e-05
dinosaurian,2.1900000000000002e-07
dinothere,0.0
dint,5.37e-06
diocesan,7.76e-06
diocese,3.1599999999999996e-05
diode,1.15e-05
dioecious,8.129999999999999e-07
diopside,3.47e-07
dioptase,0.0
dioptometer,0.0
dioptric,1.91e-07
dioptrics,0.0
diorama,3.0899999999999996e-06
diorite,8.51e-07
dioxide,6.46e-05
dip,0.000112
dipeptide,3.02e-07
dipetalous,0.0
diphase,0.0
diphenyl,7.59e-07
diphenylamine,0.0
diphenylhydantoin,0.0
diphosgene,0.0
diphtheria,4.47e-06
diphthong,1.23e-06
diphthongize,0.0
diphyllous,0.0
diphyodont,0.0
dipl.,6.03e-07
diplegia,2.29e-07
diplex,0.0
diplo-,4.57e-08
diploblastic,0.0
diplocardiac,0.0
diplococcus,0.0
diplodocus,8.32e-07
diploid,2.88e-06
diploma,5.75e-05
diplomacy,5.13e-05
diplomat,4.9e-05
diplomate,9.119999999999999e-07
diplomatic,0.000129
diplomatic corps,7.61e-07
diplomatic immunity,4.98e-07
diplomatic pouch,2.23e-07
diplomatics,1.48e-07
diplomatist,3.02e-07
diplopia,4.9e-07
diplopod,0.0
diplosis,0.0
diplostemonous,0.0
dipnoan,0.0
dipody,0.0
dipole,6.460000000000001e-06
dipper,6.76e-06
dippy,1.6999999999999998e-06
dipsomania,0.0
dipsomaniac,2e-07
dipstick,1.82e-06
dipteral,0.0
dipteran,2.24e-07
dipterocarpaceous,0.0
dipterous,0.0
diptych,8.91e-07
dir.,3.63e-05
dire,4.57e-05
direct,0.0008129999999999999
direct action,5.580000000000001e-06
direct current,5.66e-06
direct distance dialing,1.11e-07
direct evidence,5.12e-06
direct lighting,1.57e-06
direct mail,3.1900000000000004e-06
direct object,2.51e-06
direct primary,3.92e-06
direct tax,5.12e-06
directed,0.00039799999999999997
direction,0.000851
direction finder,1.86e-07
directional,2.4e-05
directions,0.00017
directive,5.13e-05
directly,0.000794
director,0.0014100000000000002
directorate,2.57e-05
directorial,7.589999999999999e-06
directory,8.51e-05
directrix,2.4e-07
direful,1.38e-07
dirge,2.4e-06
dirham,1.0500000000000001e-06
dirigible,1.4499999999999999e-06
dirk,2.69e-05
dirndl,5.250000000000001e-07
dirt,0.000174
dirt-cheap,1.3e-06
dirty,0.000355
dis-,5.37e-07
disability,0.000162
disability clause,6.100000000000001e-07
disability insurance,1.37e-06
disable,3.31e-05
disabled,0.000195
disabuse,1.02e-06
disaccharide,4.47e-07
disaccord,0.0
disaccredit,0.0
disaccustom,0.0
disadvantage,5.13e-05
disadvantaged,3.09e-05
disadvantageous,2.1899999999999998e-06
disaffect,0.0
disaffection,2.51e-06
disaffiliate,1.5799999999999999e-07
disaffirm,0.0
disafforest,0.0
disagree,0.000123
disagreeable,5.37e-06
disagreement,4.57e-05
disallow,3.72e-06
disannul,0.0
disappear,0.000123
disappearance,5.4999999999999995e-05
disappoint,4.68e-05
disappointed,0.000263
disappointment,0.00010200000000000001
disapprobation,3.24e-07
disapproval,1.91e-05
disapprove,1.32e-05
disarm,1.62e-05
disarmament,1.48e-05
disarming,6.92e-06
disarrange,1.0999999999999999e-07
disarray,9.12e-06
disarticulate,0.0
disassemble,3.8e-06
disassembly,3.3099999999999996e-06
disassociate,2.2399999999999997e-06
disaster,0.000245
disastrous,4.79e-05
disavow,3.98e-06
disavowal,7.08e-07
disband,7.41e-06
disbar,4.79e-07
disbelief,2.69e-05
disbelieve,3.24e-06
disbranch,0.0
disbud,0.0
disburden,0.0
disburse,1.48e-06
disbursement,5.13e-06
disc,0.000135
disc jockey,2.9100000000000005e-07
disc.,0.000135
discalced,2.1399999999999998e-07
discant,1.05e-07
discard,2.34e-05
discarnate,1.12e-07
discern,1.7e-05
discernible,9.33e-06
discerning,1.05e-05
discernment,6.17e-06
discharge,8.51e-05
disciple,2.4e-05
disciplinant,0.0
disciplinarian,2.45e-06
disciplinary,5.6200000000000004e-05
discipline,0.00017
disclaim,2.6899999999999997e-06
disclaimer,2.88e-05
disclamation,0.0
disclimax,0.0
disclose,6.92e-05
disclosure,0.0001
discobolus,0.0
discography,1.07e-05
discoid,4.79e-07
discolor,1.51e-06
discoloration,6.460000000000001e-06
discombobulate,1.78e-07
discomfit,1.66e-07
discomfiture,4.27e-07
discomfort,4.47e-05
discomfortable,0.0
discommend,0.0
discommode,0.0
discommodity,0.0
discommon,0.0
discompose,0.0
discomposure,0.0
disconcert,4.1700000000000004e-07
disconcerted,1.0700000000000001e-06
disconformity,0.0
disconnect,2.88e-05
disconnected,3.31e-05
disconnection,4.5699999999999994e-06
disconsider,0.0
disconsolate,1.2e-06
discontent,2.34e-05
discontented,3.0899999999999996e-06
discontinuance,1.23e-06
discontinuation,4.27e-06
discontinue,1.2899999999999998e-05
discontinuity,3.1600000000000002e-06
discontinuous,4.3700000000000005e-06
discophile,0.0
discord,2.82e-05
discordance,6.61e-07
discordancy,0.0
discordant,3.98e-06
discotheque,1.29e-06
discount,0.000224
discount broker,5.760000000000001e-07
discount house,2.15e-06
discount rate,1.93e-06
discount store,1.8400000000000002e-06
discountenance,0.0
discounter,3.63e-07
discourage,3.7199999999999996e-05
discouragement,3.39e-06
discourse,6.759999999999999e-05
discourteous,1.29e-06
discourtesy,6.92e-07
discover,0.000245
discoverer,5.01e-06
discovert,0.0
discovery,0.000282
discredit,2.29e-05
discreditable,4.9e-07
discreet,2.69e-05
discrepancy,1.95e-05
discrepant,4.47e-07
discrete,3.63e-05
discretion,7.94e-05
discretional,0.0
discretionary,1.82e-05
discriminant,1.62e-06
discriminate,3.24e-05
discriminating,1.38e-05
discrimination,0.00020400000000000003
discriminative,1.02e-06
discriminator,6.31e-07
discriminatory,2.88e-05
discrown,0.0
discursion,0.0
discursive,3.39e-06
discus,5.75e-06
discuss,0.000457
discussant,2.95e-07
discussion,0.000513
disdain,2.14e-05
disdainful,2.2399999999999997e-06
disease,0.000794
diseased,1.2899999999999998e-05
disembark,4.79e-06
disembarrass,0.0
disembodied,5.37e-06
disembody,0.0
disembogue,0.0
disembowel,6.17e-07
disembroil,0.0
disenable,0.0
disenchant,2.29e-07
disencumber,0.0
disendow,0.0
disenfranchise,1.91e-06
disengage,7.94e-06
disengagement,5.25e-06
disentail,0.0
disentangle,1.86e-06
disenthral,0.0
disenthrall,0.0
disenthrone,0.0
disentitle,0.0
disentomb,0.0
disentwine,0.0
disepalous,0.0
disequilibrium,1.2599999999999998e-06
disestablish,2.45e-07
disesteem,0.0
diseur,0.0
diseuse,0.0
disfavor,1.17e-06
disfeature,0.0
disfigure,1.35e-06
disfigurement,2.88e-06
disforest,0.0
disfranchise,1.05e-07
disfrock,0.0
disgorge,6.03e-07
disgrace,5.3700000000000004e-05
disgraceful,2.14e-05
disgruntle,0.0
disguise,5.2499999999999995e-05
disgust,4.07e-05
disgusting,0.00017
dish,0.000162
dish out,1.6099999999999998e-06
dish up,1.6099999999999998e-06
dishabille,0.0
disharmonious,2.04e-07
disharmony,2.1899999999999998e-06
dishcloth,5.13e-07
dishcloth gourd,4.760000000000001e-09
dishearten,4.27e-07
dished,4.07e-06
disherison,0.0
dishevel,0.0
disheveled,3.4700000000000002e-06
dishonest,3.31e-05
dishonesty,1.48e-05
dishonor,7.589999999999999e-06
dishonorable,4.79e-06
dishonorable discharge,4.53e-08
dishpan,2.95e-07
dishrag,2.0899999999999998e-07
dishtowel,1.91e-07
dishwasher,1.95e-05
dishwater,7.76e-07
disillusion,2.6899999999999997e-06
disillusionize,0.0
disincentive,2.45e-06
disinclination,6.92e-07
disincline,0.0
disinclined,1.91e-06
disinfect,3.55e-06
disinfectant,6.460000000000001e-06
disinfection,4.68e-06
disinfest,0.0
disingenuous,8.910000000000001e-06
disinherit,8.32e-07
disintegrate,7.589999999999999e-06
disintegration,1.05e-05
disinter,2.0899999999999998e-07
disinterest,3.63e-06
disinterested,8.13e-06
disject,0.0
disjecta membra,0.0
disjoin,0.0
disjoined,1.51e-07
disjoint,3.02e-06
disjointed,7.589999999999999e-06
disjunct,7.24e-07
disjunction,1.5800000000000001e-06
disjunctive,9.33e-07
disjuncture,2.34e-07
disk,0.00010200000000000001
disk harrow,1.0800000000000001e-07
disk-seal tube,5.22e-07
dislike,7.76e-05
dislimn,0.0
dislocate,1.48e-06
dislocation,7.41e-06
dislodge,6.17e-06
disloyal,6.92e-06
disloyalty,4.17e-06
dismal,1.82e-05
dismantle,1.74e-05
dismast,0.0
dismay,1.82e-05
dismember,2.4e-06
dismiss,7.08e-05
dismissal,5.2499999999999995e-05
dismissive,1.1200000000000001e-05
dismount,4.07e-06
disobedience,1.91e-05
disobedient,4.68e-06
disobey,6.76e-06
disoblige,0.0
disoperation,0.0
disorder,0.00020400000000000003
disordered,9.55e-06
disorderly,1.41e-05
disorderly conduct,1.35e-07
disorderly house,1.41e-07
disorganization,2.09e-06
disorganize,2.82e-07
disorient,8.71e-07
disorientate,1.91e-07
disown,5.25e-06
disparage,3.8e-06
disparagement,1.4499999999999999e-06
disparate,1.82e-05
disparity,2.63e-05
dispart,0.0
dispassion,4.57e-07
dispassionate,3.39e-06
dispatch,5.75e-05
dispatch boat,5.17e-07
dispatch box,5.47e-07
dispatch case,5.660000000000001e-07
dispatcher,1.2e-05
dispel,1.26e-05
dispend,0.0
dispensable,1.55e-06
dispensary,1.23e-05
dispensation,7.08e-06
dispensatory,0.0
dispense,1.2899999999999998e-05
dispenser,1.07e-05
dispeople,0.0
dispermous,0.0
dispersal,1.38e-05
dispersant,7.41e-07
disperse,1.9999999999999998e-05
dispersion,1.51e-05
dispersive,1.86e-06
dispersoid,0.0
dispirit,1.35e-07
dispirited,1.62e-06
displace,9.33e-06
displaced person,6.2e-07
displacement,4.2699999999999994e-05
displacement ton,3.5000000000000004e-07
displant,0.0
display,0.000427
displayed,0.00015099999999999998
displease,1.5800000000000001e-06
displeasure,1.38e-05
displode,0.0
displume,0.0
disport,1.91e-07
disposable,3.7199999999999996e-05
disposable income,3.5700000000000003e-07
disposal,0.0001
dispose,3.3900000000000004e-05
disposed,3.5499999999999996e-05
disposition,3.02e-05
dispossess,8.71e-07
disposure,0.0
dispraise,0.0
dispread,0.0
disprize,0.0
disproof,3.8e-07
disproportion,8.32e-07
disproportionate,2.1900000000000004e-05
disproportionation,3.63e-07
disprove,8.51e-06
disputable,1e-06
disputant,1.02e-07
disputation,1.2e-06
disputatious,2.51e-07
dispute,0.00018600000000000002
disqualification,1.2899999999999998e-05
disqualify,8.71e-06
disquiet,3.1600000000000002e-06
disquieting,2.1400000000000003e-06
disquietude,1.23e-07
disquisition,4.27e-07
disrate,0.0
disregard,4.57e-05
disregardful,0.0
disrelish,0.0
disremember,0.0
disrepair,6.17e-06
disreputable,2.9499999999999997e-06
disrepute,3.39e-06
disrespect,4.2699999999999994e-05
disrespectable,0.0
disrespectful,4.37e-05
disrobe,9.119999999999999e-07
disrupt,3.89e-05
disruption,5.13e-05
disruptive,2.88e-05
disruptive discharge,2.1500000000000003e-07
dissatisfaction,2.09e-05
dissatisfactory,0.0
dissatisfied,2.04e-05
dissatisfy,0.0
dissect,7.94e-06
dissected,8.13e-06
dissection,1.02e-05
dissector tube,2.95e-09
disseise,0.0
disseisin,0.0
dissemblance,0.0
dissemble,7.24e-07
disseminate,1.07e-05
disseminule,0.0
dissension,3.55e-06
dissent,3.63e-05
dissenter,1.82e-06
dissentient,0.0
dissentious,0.0
dissepiment,0.0
dissert,0.0
dissertate,0.0
dissertation,5.0100000000000005e-05
disserve,0.0
disservice,8.32e-06
dissever,0.0
dissidence,9.77e-07
dissident,1.26e-05
dissimilar,1.02e-05
dissimilarity,8.51e-07
dissimilate,0.0
dissimilation,1.78e-07
dissimilitude,0.0
dissimulate,1.12e-07
dissimulation,6.459999999999999e-07
dissipate,8.910000000000001e-06
dissipated,1.17e-05
dissipation,6.460000000000001e-06
dissociable,1.91e-07
dissociate,2.88e-06
dissociation,6.92e-06
dissogeny,0.0
dissoluble,0.0
dissolute,2.09e-06
dissolution,4.07e-05
dissolve,3.09e-05
dissolvent,0.0
dissonance,1.05e-05
dissonancy,0.0
dissonant,3.3099999999999996e-06
dissuade,1.02e-05
dissuasion,2.75e-07
dissuasive,2.82e-07
dissyllable,0.0
dissymmetry,0.0
dist.,8.13e-06
distaff,1.5800000000000001e-06
distaff side,1.5800000000000003e-08
distal,1.8599999999999998e-05
distance,0.000708
distant,0.000155
distaste,8.32e-06
distasteful,9.77e-06
distemper,2.29e-06
distend,2.82e-07
distended,2.09e-06
distich,1.1500000000000001e-07
distichous,1.74e-07
distil,1.1e-06
distill,2.9499999999999997e-06
distillate,2.29e-06
distillation,1.02e-05
distilled,1.82e-05
distiller,2.9499999999999997e-06
distillery,1.66e-05
distinct,0.000195
distinction,0.000126
distinctive,0.0001
distinctive feature,8.690000000000001e-07
distinctly,3.3900000000000004e-05
distinguish,7.41e-05
distinguished,0.00015800000000000002
distinguishing,2.2400000000000002e-05
distort,1.2e-05
distorted,4.2699999999999994e-05
distortion,3.5499999999999996e-05
distr.,6.92e-07
distract,5.13e-05
distracted,7.59e-05
distraction,6.03e-05
distrain,0.0
distraint,1.91e-07
distrait,1.17e-07
distraught,1.41e-05
distress,8.91e-05
distress merchandise,4.35e-07
distressed,3.7199999999999996e-05
distressful,2.75e-07
distributary,4.47e-07
distribute,6.170000000000001e-05
distributee,1.23e-07
distribution,0.000437
distribution function,2.53e-06
distributive,3.55e-06
distributor,4.57e-05
district,0.0011
district attorney,3.3899999999999997e-06
district court,7.690000000000001e-06
distrust,2.51e-05
distrustful,3.98e-06
disturb,3.63e-05
disturbance,4.07e-05
disturbed,6.31e-05
disturbing,0.000112
disulfide,3.72e-06
disulfiram,6.31e-07
disunion,7.08e-07
disunite,1.17e-07
disunity,2.82e-06
disuse,3.89e-06
disused,7.76e-06
disvalue,0.0
disyllable,0.0
dit,7.08e-06
ditch,7.94e-05
ditchwater,0.0
ditheism,0.0
dither,1.29e-06
dithionite,1.29e-07
dithyramb,1.29e-07
dithyrambic,1.78e-07
dittany,1.62e-07
ditto,2.4e-05
ditto mark,2.35e-07
dittography,0.0
ditty,3.8e-06
ditty bag,3.780000000000001e-08
ditty box,3.79e-08
diuresis,4.47e-07
diuretic,4.07e-06
diurnal,4.9e-06
diurnal parallax,2.89e-08
div.,2.34e-05
diva,2.63e-05
divagate,0.0
divalent,1.82e-06
divan,3.39e-06
divaricate,1.86e-07
dive,0.000132
dive bomber,4.82e-07
dive-bomb,9.9e-07
diver,2.57e-05
diverge,6.76e-06
divergence,1.48e-05
divergency,0.0
divergent,2.4e-05
divers,4.2699999999999994e-05
diverse,0.000174
diversification,1.66e-05
diversified,2.7499999999999998e-05
diversiform,0.0
diversify,1.45e-05
diversion,3.24e-05
diversity,0.00020899999999999998
divert,2.63e-05
diverticulitis,1.2599999999999998e-06
diverticulosis,2.82e-07
diverticulum,4.79e-07
divertimento,3.89e-07
diverting,1.2e-05
divertissement,3.89e-07
divest,7.589999999999999e-06
divestiture,1.86e-06
divi-divi,1.73e-08
divide,0.000132
divided,0.000295
divided highway,1.51e-06
dividend,6.610000000000001e-05
divider,6.460000000000001e-06
dividers,3.24e-06
divination,7.76e-06
divine,0.000174
divine healing,8.590000000000002e-07
divine office,1.63e-06
divine service,1.6500000000000003e-06
diviner,1.82e-06
diving beetle,2.56e-07
diving bell,8.250000000000001e-07
diving board,9.880000000000001e-07
diving boat,8.7e-07
diving suit,8.66e-07
divining rod,1.6e-08
divinity,2.82e-05
divinity school,2.8e-07
divinize,0.0
divisibility,7.939999999999999e-07
divisible,4.9e-06
division,0.000724
division algebra,5.450000000000001e-07
division sign,4.52e-06
divisionism,1.4500000000000001e-07
divisive,2.1900000000000004e-05
divisor,2.6300000000000002e-06
divorce,0.000229
divorce court,2.1e-06
divorcee,3.02e-06
divorcement,2.45e-07
divot,1.3199999999999999e-06
divulgate,0.0
divulge,8.51e-06
divulgence,0.0
divulsion,0.0
divvy,1.66e-06
diwan,1.95e-06
dixie,2.34e-05
dizen,0.0
dizzy,2.69e-05
djebel,3.89e-07
dk.,2.1900000000000004e-05
dkl,1.12e-07
dlr.,4.27e-06
dlvy.,0.0
dm,7.59e-05
do,0.022399999999999996
do away with,3.35e-05
do by,0.00015000000000000001
do for,0.00018400000000000003
do in,0.0002
do over,7.82e-05
do up,0.00011700000000000001
do with,0.00017
do without,4.02e-05
do-all,0.000134
do-gooder,2.19e-08
do-goodism,0.0
do-it-yourself,1.83e-05
do-nothing,3.0600000000000005e-05
do-nothingism,0.0
do-or-die,1.08e-05
do.,0.022399999999999996
doable,1.1200000000000001e-05
dobbin,2.04e-06
dobby,4.27e-06
dobla,0.0
dobsonfly,0.0
doc,0.000229
doc.,0.000229
docent,2e-06
doch-an-dorrach,0.0
docile,8.51e-06
dock,9.769999999999999e-05
dockage,3.39e-07
docker,9.55e-06
docket,9.55e-06
dockhand,0.0
dockyard,5.37e-06
doctor,0.000794
doctorate,2.4e-05
doctrinaire,1e-06
doctrinal,8.51e-06
doctrinal theology,7.72e-08
doctrine,9.55e-05
document,0.00031600000000000004
documentary,0.00020400000000000003
documentation,8.91e-05
dodder,4.79e-07
doddered,0.0
doddering,5.62e-07
dodeca-,0.0
dodecagon,1.35e-07
dodecahedron,8.91e-07
dodecanoic acid,0.0
dodecasyllable,0.0
dodge,8.51e-05
dodger,1.82e-05
dodo,7.589999999999999e-06
doe,6.92e-05
doer,4.47e-06
does,0.0055000000000000005
doeskin,1.23e-07
doff,1.29e-06
dog,0.00126
dog Latin,2.4400000000000004e-06
dog biscuit,2.76e-07
dog clutch,7.15e-07
dog collar,1.01e-06
dog days,9.62e-06
dog fennel,9.050000000000001e-08
dog in the manger,9.700000000000001e-08
dog paddle,3.0200000000000003e-07
dog rose,4.33e-06
dog sled,1.6800000000000002e-07
dog tag,2.26e-06
dog's-tail,3.4300000000000004e-07
dog's-tongue,3.47e-07
dog-day cicada,3.0800000000000004e-08
dog-ear,2.2200000000000003e-06
dog-eared,6.880000000000001e-08
dog-eat-dog,4.2900000000000004e-06
dog-tired,3.64e-06
dogbane,1.35e-07
dogberry,2.57e-07
dogcart,0.0
dogcatcher,2.0899999999999998e-07
doge,9.33e-06
dogface,2.45e-07
dogfight,3.8e-06
dogfish,2.09e-06
dogged,9.33e-06
dogger,8.91e-07
doggerel,6.17e-07
doggery,0.0
doggish,1.0999999999999999e-07
doggo,7.76e-06
doggone,1.35e-06
doggoned,0.0
doggy,2.14e-05
doghouse,3.72e-06
dogie,1.3200000000000002e-07
dogleg,6.459999999999999e-07
dogleg fence,6.43e-09
doglike,2.51e-07
dogma,1.8599999999999998e-05
dogmatic,8.51e-06
dogmatics,4.68e-07
dogmatism,1.29e-06
dogmatist,1.2e-07
dogmatize,0.0
dogtooth,4.37e-07
dogtooth violet,4.34e-09
dogtrot,0.0
dogvane,0.0
dogwatch,0.0
dogwood,3.63e-06
dogy,0.0
doily,1.29e-06
doing,0.00398
doings,6.17e-06
doit,1.51e-06
doited,0.0
dol,7.76e-06
dol.,7.76e-06
dolabriform,0.0
dolce,1.17e-05
dolce far niente,6.680000000000001e-09
dolce vita,8.67e-08
doldrums,2.6899999999999997e-06
dole,2.14e-05
doleful,7.939999999999999e-07
dolerite,6.31e-07
dolichocephalic,1.78e-07
doll,0.000115
doll up,1.1399999999999999e-06
dollar,0.00038899999999999997
dollar diplomacy,4.53e-07
dollar gap,1.68e-06
dollarbird,0.0
dollarfish,0.0
dollhouse,6.31e-06
dollop,4.17e-06
dolly,3.4699999999999996e-05
dolman,1.0500000000000001e-06
dolman sleeve,1.03e-08
dolmen,7.08e-07
dolomite,4.3700000000000005e-06
dolor,1.7800000000000001e-06
dolorimetry,0.0
doloroso,0.0
dolorous,5.009999999999999e-07
dolphin,4.68e-05
dolphin striker,2.94e-07
dolt,2.34e-06
dom,6.03e-05
dom.,6.03e-05
domain,0.00020400000000000003
dome,7.94e-05
domesday,3.1600000000000002e-06
domestic,0.00049
domestic fowl,9.8e-08
domestic science,3.57e-06
domesticate,1.23e-06
domesticity,2.29e-06
